,index_content,word,nature,content_type,index_word
35688,1269,感觉,n,neg,13
35689,1269,商品,n,neg,14
35690,1269,便宜,a,neg,15
35693,1269,安装,v,neg,16
35694,1269,喊,v,neg,17
35696,1269,免费,vn,neg,18
35698,1269,配件,n,neg,19
35700,1269,高价,n,neg,20
35705,1269,安装,v,neg,21
35708,1269,外包,n,neg,22
35712,1269,笑,v,neg,23
35713,1269,死,v,neg,24
35719,1270,问,v,neg,1
35724,1270,免费,vn,neg,2
35726,1270,装,n,neg,3
35728,1270,安装,v,neg,4
35729,1270,师傅,nr,neg,5
35733,1270,的的,u,neg,6
35735,1270,装,n,neg,7
35736,1270,费用,n,neg,8
35740,1270,免费,vn,neg,9
35741,1270,安装,v,neg,10
35745,1270,遥控器,n,neg,11
35746,1270,只能,v,neg,12
35747,1270,加,v,neg,13
35749,1270,减,v,neg,14
35752,1270,总体,n,neg,15
35753,1270,评价,n,neg,16
35755,1270,东西,ns,neg,17
35759,1270,服务,vn,neg,18
35760,1270,不好,d,neg,19
35762,1271,天通,nz,neg,1
35763,1271,苑,ng,neg,2
35765,1271,安装,v,neg,3
35766,1271,人员,n,neg,4
35767,1271,水平,n,neg,5
35768,1271,太,d,neg,6
35769,1271,差,a,neg,7
35772,1271,接头,v,neg,8
35773,1271,结完,v,neg,9
35775,1271,漏水,n,neg,10
35777,1271,找,v,neg,11
35779,1271,理由,n,neg,12
35780,1271,推脱,v,neg,13
35782,1271,丢,zg,neg,14
35783,1271,商城,ns,neg,15
35785,1271,脸,n,neg,16
35787,1271,收费,n,neg,17
35788,1271,标准,n,neg,18
35789,1271,高,a,neg,19
35796,1271,花,v,neg,20
35798,1271,钱,n,neg,21
35802,1271,装好,v,neg,22
35806,1271,点,q,neg,23
35807,1271,废话,n,neg,24
35810,1271,素质,n,neg,25
35812,1272,物流,n,neg,1
35813,1272,不错,a,neg,2
35815,1272,安装,v,neg,3
35817,1272,诚信,nz,neg,4
35818,1272,可言,v,neg,5
35820,1272,下单,n,neg,6
35822,1272,选定,v,neg,7
35824,1272,安装,v,neg,8
35825,1272,日期,t,neg,9
35834,1272,打电话,l,neg,10
35837,1272,先,d,neg,11
35842,1272,电话,n,neg,12
35844,1272,查,v,neg,13
35846,1272,半天,m,neg,14
35847,1272,找到,v,neg,15
35848,1272,订单,n,neg,16
35851,1272,问,v,neg,17
35853,1272,想,v,neg,18
35855,1272,安装,v,neg,19
35860,1272,办法,n,neg,20
35861,1272,保证,v,neg,21
35862,1272,当天,t,neg,22
35865,1272,安装,v,neg,23
35869,1272,下单,n,neg,24
35871,1272,选,v,neg,25
35873,1272,安装,v,neg,26
35874,1272,日期,t,neg,27
35876,1272,干嘛,n,neg,28
35880,1272,服务,vn,neg,29
35881,1272,太,d,neg,30
35882,1272,差,a,neg,31
35893,1273,买回来,l,neg,1
35894,1273,放,v,neg,2
35897,1273,安装,v,neg,3
35899,1273,老公,nr,neg,4
35905,1273,质量,n,neg,5
35908,1273,最气,a,neg,6
35911,1273,快递,v,neg,7
35912,1273,员,q,neg,8
35914,1273,态度,n,neg,9
35915,1273,太,d,neg,10
35916,1273,不好,d,neg,11
35922,1273,吵起来,v,neg,12
35924,1273,送到,v,neg,13
35925,1273,家门口,s,neg,14
35928,1273,帮,v,neg,15
35931,1273,进,v,neg,16
35932,1273,家里,s,neg,17
35937,1273,怀着,v,neg,18
35938,1273,孕,j,neg,19
35940,1273,看不出来,v,neg,20
35943,1273,老公,nr,neg,21
35947,1273,家里,s,neg,22
35955,1273,退货,v,neg,23
35958,1273,没见,v,neg,24
35962,1273,快递,v,neg,25
35963,1273,员,zg,neg,26
35966,1273,老公,nr,neg,27
35967,1273,打电话,l,neg,28
35976,1273,真的,d,neg,29
35977,1273,生气,n,neg,30
35981,1273,老公,nr,neg,31
35984,1273,打电话,l,neg,32
35993,1274,小时,n,neg,1
35995,1274,降价,n,neg,2
35997,1274,客服,n,neg,3
36000,1274,专业,n,neg,4
36004,1274,承认,v,neg,5
36005,1274,降价,n,neg,6
36007,1274,情况,n,neg,7
36012,1274,找,v,neg,8
36014,1274,差价,n,neg,9
36015,1275,物流,n,neg,1
36019,1275,产品,n,neg,2
36021,1275,没用,v,neg,3
36023,1275,售后,n,neg,4
36024,1275,极差,n,neg,5
36026,1275,安装,v,neg,6
36027,1275,师傅,nr,neg,7
36028,1275,首次,m,neg,8
36029,1275,上门,ns,neg,9
36030,1275,安装,v,neg,10
36031,1275,时,n,neg,11
36034,1275,告知,v,neg,12
36035,1275,自备,v,neg,13
36036,1275,管材,n,neg,14
36037,1275,免费,vn,neg,15
36038,1275,安装,v,neg,16
36041,1275,挂,v,neg,17
36042,1275,墙上,s,neg,18
36044,1275,走,v,neg,19
36047,1275,投诉,v,neg,20
36049,1275,售后,n,neg,21
36050,1275,打电话,l,neg,22
36051,1275,告知,v,neg,23
36052,1275,二次,m,neg,24
36053,1275,上门,ns,neg,25
36055,1275,收费,n,neg,26
36057,1276,花,v,neg,1
36059,1276,一千只,m,neg,2
36061,1276,十元,m,neg,3
36063,1276,效果,n,neg,4
36065,1276,装配成,n,neg,5
36068,1276,收工,n,neg,6
36070,1276,乱来,v,neg,7
36072,1277,机器,n,neg,1
36073,1277,不错,a,neg,2
36076,1277,派,v,neg,3
36078,1277,安装公司,nt,neg,4
36079,1277,太,d,neg,5
36084,1277,支架,n,neg,6
36086,1277,宝宝,nr,neg,7
36090,1277,派来,v,neg,8
36092,1277,公司,n,neg,9
36097,1277,钢铁,n,neg,10
36098,1277,涨价,n,neg,11
36101,1277,坑,n,neg,12
36103,1277,客户,n,neg,13
36107,1278,老火,n,neg,1
36109,1278,说好,v,neg,2
36110,1278,包,v,neg,3
36111,1278,安装,v,neg,4
36116,1278,天才,n,neg,5
36117,1278,来装,v,neg,6
36119,1278,干,v,neg,7
36121,1278,娘,n,neg,8
36123,1278,还收,v,neg,9
36125,1278,我块,r,neg,10
36126,1278,安裝,v,neg,11
36127,1278,费,n,neg,12
36130,1278,星,n,neg,13
36133,1278,物流,n,neg,14
36135,1279,差,a,neg,1
36136,1279,评,n,neg,2
36138,1279,大大的,nz,neg,3
36139,1279,差,a,neg,4
36140,1279,评,n,neg,5
36143,1279,新,a,neg,6
36145,1279,安装,v,neg,7
36148,1279,发现,v,neg,8
36152,1279,防电,j,neg,9
36153,1279,墙,n,neg,10
36154,1279,漏水,n,neg,11
36156,1279,安装,v,neg,12
36157,1279,师傅,nr,neg,13
36158,1279,拆开,v,neg,14
36163,1279,出厂,n,neg,15
36164,1279,前,f,neg,16
36165,1279,组装,v,neg,17
36177,1279,卖,v,neg,18
36181,1279,安装,v,neg,19
36183,1279,发现,v,neg,20
36189,1279,过程,n,neg,21
36190,1279,中,f,neg,22
36192,1279,事故,n,neg,23
36197,1279,哭,v,neg,24
36201,1280,售,v,neg,1
36202,1280,服务,vn,neg,2
36204,1280,不好,d,neg,3
36206,1280,第一次,m,neg,4
36209,1280,退货,v,neg,5
36215,1281,价值,n,neg,1
36218,1281,关健,nr,neg,2
36220,1281,农村,n,neg,3
36223,1281,送货,v,neg,4
36227,1281,安装,v,neg,5
36228,1282,烧水,n,neg,1
36230,1282,时间,n,neg,2
36231,1282,太慢,a,neg,3
36237,1282,慢,a,neg,4
36240,1282,朋友,n,neg,5
36242,1283,电,n,neg,1
36244,1283,安装,v,neg,2
36245,1283,限额,n,neg,3
36250,1283,下单,n,neg,4
36251,1283,时,n,neg,5
36255,1283,客服,n,neg,6
36258,1283,告诉,v,neg,7
36261,1283,真的,d,neg,8
36263,1283,真,d,neg,9
36264,1283,安装,v,neg,10
36268,1283,告诉,v,neg,11
36271,1283,听,v,neg,12
36272,1283,安装,v,neg,13
36273,1283,师傅,nr,neg,14
36283,1283,明细,ad,neg,15
36284,1283,价格表,n,neg,16
36287,1283,东西,ns,neg,17
36288,1283,先,d,neg,18
36291,1283,好坏,v,neg,19
36294,1283,讲,v,neg,20
36295,1283,诚信,nz,neg,21
36298,1283,实,n,neg,22
36299,1283,宣传,vn,neg,23
36300,1283,够,v,neg,24
36303,1283,恶心,n,neg,25
36309,1284,零件,mq,neg,1
36311,1284,害,v,neg,2
36314,1284,花元,nr,neg,3
36319,1284,零件,mq,neg,4
36321,1284,气死我了,l,neg,5
36327,1285,月,m,neg,1
36328,1285,日,m,neg,2
36333,1285,月,m,neg,3
36334,1285,日,m,neg,4
36336,1285,收到,v,neg,5
36337,1285,货物,n,neg,6
36342,1285,建议,n,neg,7
36344,1285,回复,v,neg,8
36346,1285,感觉,n,neg,9
36347,1285,石沉大海,nr,neg,10
36351,1285,客服,n,neg,11
36352,1285,人员,n,neg,12
36353,1285,找,v,neg,13
36355,1285,理由,n,neg,14
36356,1285,推脱,v,neg,15
36358,1285,找,v,neg,16
36359,1285,不到,v,neg,17
36360,1285,正,d,neg,18
36361,1285,真的,d,neg,19
36362,1285,原因,n,neg,20
36363,1285,解决问题,n,neg,21
36366,1285,超过,v,neg,22
36367,1285,配送,v,neg,23
36368,1285,期限,n,neg,24
36372,1285,有个,r,neg,25
36373,1285,预警,vn,neg,26
36374,1285,措施,n,neg,27
36377,1285,超过,v,neg,28
36378,1285,天,q,neg,29
36379,1285,未,d,neg,30
36380,1285,配送,v,neg,31
36382,1285,级别,n,neg,32
36384,1285,超过,v,neg,33
36385,1285,天,q,neg,34
36387,1285,级别,n,neg,35
36392,1285,超,v,neg,36
36394,1285,天,q,neg,37
36398,1285,物流配送,n,neg,38
36399,1285,电话,n,neg,39
36401,1285,不上,d,neg,40
36404,1285,服务,vn,neg,41
36405,1285,人员,n,neg,42
36407,1285,回电,v,neg,43
36410,1285,打不接,v,neg,44
36412,1285,拒接,v,neg,45
36415,1285,找,v,neg,46
36416,1285,不到,v,neg,47
36417,1285,相关,v,neg,48
36418,1285,负责人,n,neg,49
36422,1285,落实到人,l,neg,50
36425,1285,客服,n,neg,51
36426,1285,人员,n,neg,52
36429,1285,抱歉,v,neg,53
36431,1285,尽力,d,neg,54
36432,1285,解决,v,neg,55
36434,1285,客户,n,neg,56
36438,1285,道歉,v,neg,57
36444,1285,解决,v,neg,58
36450,1285,解决,v,neg,59
36452,1285,抱歉,v,neg,60
36459,1285,客服,n,neg,61
36461,1285,专人,n,neg,62
36462,1285,跟进,v,neg,63
36465,1285,客服,n,neg,64
36468,1285,上下班,v,neg,65
36470,1285,规矩,n,neg,66
36474,1285,点,q,neg,67
36475,1285,下班,v,neg,68
36477,1285,客户,n,neg,69
36486,1285,客服,n,neg,70
36487,1285,专,n,neg,71
36488,1285,员工,n,neg,72
36489,1285,号,m,neg,73
36492,1285,主动,b,neg,74
36499,1285,物流配送,n,neg,75
36506,1285,信息,n,neg,76
36507,1285,显示,v,neg,77
36508,1285,时间,n,neg,78
36509,1285,送到,v,neg,79
36514,1285,时间,n,neg,80
36515,1285,显示,v,neg,81
36516,1285,送到,v,neg,82
36520,1285,回访,v,neg,83
36521,1285,电话,n,neg,84
36526,1285,未,d,neg,85
36527,1285,送到,v,neg,86
36529,1285,原因,n,neg,87
36535,1285,制度,n,neg,88
36537,1285,很大,a,neg,89
36539,1285,后台,n,neg,90
36540,1285,服务,vn,neg,91
36541,1285,跟不上,v,neg,92
36543,1285,希望,v,neg,93
36545,1285,反馈,v,neg,94
36547,1285,专人,n,neg,95
36549,1285,回复,v,neg,96
36554,1285,相关,v,neg,97
36555,1285,领导,n,neg,98
36562,1285,解决,v,neg,99
36564,1285,最终,d,neg,100
36566,1285,废话,n,neg,101
36567,1285,一篇,m,neg,102
36568,1286,看着,v,neg,1
36570,1286,行,zg,neg,2
36573,1286,没用,v,neg,3
36576,1286,售后,n,neg,4
36580,1286,漏水,n,neg,5
36583,1286,没人管,l,neg,6
36584,1287,差,a,neg,1
36585,1287,评,n,neg,2
36587,1287,明明,t,neg,3
36588,1287,写,v,neg,4
36589,1287,安装费,n,neg,5
36590,1287,二百元,m,neg,6
36591,1287,封顶,n,neg,7
36595,1287,收,v,neg,8
36597,1287,二百,m,neg,9
36598,1287,二十元,m,neg,10
36601,1287,上当受骗,l,neg,11
36603,1288,加热,v,neg,1
36604,1288,太慢,a,neg,2
36608,1288,想,v,neg,3
36609,1288,保温,n,neg,4
36614,1288,做,v,neg,5
36615,1288,不到,v,neg,6
36617,1288,保温,n,neg,7
36618,1288,效果,n,neg,8
36620,1288,不好,d,neg,9
36622,1288,表面,n,neg,10
36624,1288,热,a,neg,11
36629,1289,免费,vn,neg,1
36630,1289,安装,v,neg,2
36632,1289,零件,mq,neg,3
36633,1289,真实,d,neg,4
36634,1289,太贵,nr,neg,5
36637,1289,安装,v,neg,6
36638,1289,师傅,nr,neg,7
36639,1289,进门,v,neg,8
36640,1289,第一件,m,neg,9
36641,1289,事,n,neg,10
36643,1289,告诉,v,neg,11
36646,1289,额外,b,neg,12
36647,1289,花费,n,neg,13
36648,1289,一百四五十,m,neg,14
36651,1289,零件,mq,neg,15
36652,1289,费,v,neg,16
36658,1289,免费,vn,neg,17
36659,1289,安装,v,neg,18
36662,1290,刷,v,neg,1
36666,1290,三观,nz,neg,2
36668,1290,服务质量,n,neg,3
36669,1290,下滑,v,neg,4
36671,1291,安装,v,neg,1
36673,1291,差劲,n,neg,2
36678,1291,出钱,v,neg,3
36682,1291,材料,n,neg,4
36684,1291,别家,r,neg,5
36686,1291,三四倍,m,neg,6
36688,1291,差,a,neg,7
36690,1291,差,a,neg,8
36692,1291,差,a,neg,9
36696,1292,降价,n,neg,1
36697,1292,....,m,neg,2
36698,1293,售后,n,neg,1
36699,1293,一点,m,neg,2
36701,1293,不好,d,neg,3
36703,1293,上门,ns,neg,4
36704,1293,安装,v,neg,5
36707,1293,卖,v,neg,6
36708,1293,配件,n,neg,7
36711,1293,安装,v,neg,8
36715,1293,购买,v,neg,9
36718,1293,挂件,n,neg,10
36722,1293,厂家,n,neg,11
36723,1293,配备,v,neg,12
36725,1293,螺栓,n,neg,13
36731,1293,墙体,n,neg,14
36733,1293,混,v,neg,15
36734,1293,泥土,n,neg,16
36738,1293,螺丝,n,neg,17
36739,1293,安装,v,neg,18
36740,1293,太,d,neg,19
36741,1293,费劲,a,neg,20
36748,1293,带来,v,neg,21
36750,1293,水管,n,neg,22
36754,1293,厂家,n,neg,23
36759,1293,厂家,n,neg,24
36761,1293,做法,v,neg,25
36764,1294,服务态度,n,neg,1
36765,1294,不好,d,neg,2
36768,1294,物流,n,neg,3
36769,1294,找,v,neg,4
36770,1294,不到,v,neg,5
36771,1294,地方,n,neg,6
36778,1294,下楼,v,neg,7
36782,1294,安装,v,neg,8
36785,1294,收费,n,neg,9
36787,1294,收费,n,neg,10
36791,1294,告诉,v,neg,11
36793,1294,收费,n,neg,12
36797,1294,先前,t,neg,13
36798,1294,告诉,v,neg,14
36800,1294,收费,n,neg,15
36810,1294,送货,v,neg,16
36811,1294,物品,n,neg,17
36813,1294,地上,s,neg,18
36815,1294,扔,v,neg,19
36819,1294,太度,n,neg,20
36820,1294,太,d,neg,21
36821,1294,差,a,neg,22
36827,1295,位置,v,neg,1
36830,1295,打电话,l,neg,2
36831,1295,安装,v,neg,3
36832,1295,师傅,nr,neg,4
36834,1295,管件,n,neg,5
36840,1295,安装,v,neg,6
36841,1295,管件,n,neg,7
36853,1295,管件,n,neg,8
36858,1295,不用,v,neg,9
36860,1295,安装,v,neg,10
36865,1295,投诉,v,neg,11
36869,1295,售后,n,neg,12
36871,1295,打电话,l,neg,13
36876,1295,管件,n,neg,14
36880,1295,安装,v,neg,15
36882,1295,拉倒,v,neg,16
36887,1295,拜拜,ns,neg,17
36891,1295,下次,t,neg,18
36895,1295,没用,v,neg,19
36898,1295,啥样,r,neg,20
36900,1295,售后,n,neg,21
36902,1295,真,d,neg,22
36903,1295,坑人,n,neg,23
36906,1295,星,n,neg,24
36915,1295,用住,v,neg,25
36921,1295,完蛋,v,neg,26
36922,1295,玩意,n,neg,27
36924,1296,分,v,neg,1
36929,1296,安装,v,neg,2
36932,1296,花,v,neg,3
36941,1297,物流,n,neg,1
36942,1297,太慢,a,neg,2
36944,1297,安装,v,neg,3
36945,1297,乱收费,n,neg,4
36948,1297,说好,v,neg,5
36950,1297,以内,f,neg,6
36953,1297,随便,d,neg,7
36954,1297,安,v,neg,8
36956,1297,支架,n,neg,9
36957,1297,加,v,neg,10
36958,1297,材料费,n,neg,11
36960,1297,乱收,v,neg,12
36962,1298,帮,v,neg,1
36963,1298,亲戚,n,neg,2
36968,1298,安装,v,neg,3
36974,1298,品牌,n,neg,4
36976,1299,美地,ns,neg,1
36979,1299,公司,n,neg,2
36982,1299,品牌,n,neg,3
36985,1299,服务,vn,neg,4
36988,1299,收到,v,neg,5
36989,1299,货,n,neg,6
36992,1299,安装工,n,neg,7
37000,1299,安,v,neg,8
37004,1299,不行,v,neg,9
37007,1299,不行,v,neg,10
37011,1299,俩天,m,neg,11
37015,1299,客服,n,neg,12
37020,1299,安,v,neg,13
37024,1299,没问,v,neg,14
37029,1299,安,v,neg,15
37035,1299,配件,n,neg,16
37039,1299,安装工,n,neg,17
37059,1299,本来,t,neg,18
37060,1299,免费,vn,neg,19
37061,1299,安装,v,neg,20
37065,1299,花,v,neg,21
37067,1299,一百,m,neg,22
37069,1299,几十块,m,neg,23
37071,1299,费用,n,neg,24
37075,1299,卖,v,neg,25
37076,1299,十块钱,nz,neg,26
37078,1299,一个角,m,neg,27
37079,1299,阀,n,neg,28
37082,1299,卖,v,neg,29
37086,1299,坑人,n,neg,30
37089,1299,客服,n,neg,31
37091,1299,服务态度,n,neg,32
37092,1299,更是,d,neg,33
37093,1299,恶劣,a,neg,34
37095,1299,爱答不理,i,neg,35
37101,1299,提前,v,neg,36
37102,1299,问,n,neg,37
37105,1299,挨,v,neg,38
37106,1299,坑,n,neg,39
37110,1299,找,v,neg,40
37112,1299,服务态度,n,neg,41
37115,1299,品牌,n,neg,42
37116,1299,购买,v,neg,43
37117,1300,货已到,l,neg,1
37120,1300,公司,n,neg,2
37121,1300,售后服务,l,neg,3
37123,1300,非,h,neg,4
37124,1300,厂家,n,neg,5
37125,1300,技术人员,n,neg,6
37127,1300,安装,v,neg,7
37130,1300,保修,v,neg,8
37135,1300,安装,v,neg,9
37136,1300,师傅,nr,neg,10
37138,1300,确,d,neg,11
37149,1300,想,v,neg,12
37150,1300,办法,n,neg,13
37153,1300,安装,v,neg,14
37154,1300,师傅,nr,neg,15
37156,1300,差,a,neg,16
37157,1300,评,n,neg,17
37163,1301,....,m,neg,1
37165,1301,安装,v,neg,2
37166,1301,人员,n,neg,3
37171,1301,箱子,n,neg,4
37173,1301,没拆,v,neg,5
37175,1301,开口,n,neg,6
37177,1301,块钱,n,neg,7
37178,1301,材料,n,neg,8
37179,1301,钱,n,neg,9
37184,1301,早就,d,neg,10
37187,1301,东西,ns,neg,11
37189,1301,全,a,neg,12
37194,1301,消费者,n,neg,13
37195,1301,说实话,l,neg,14
37201,1301,过分,n,neg,15
37202,1301,.....,m,neg,16
37203,1302,东西,ns,neg,1
37210,1302,安装,v,neg,2
37215,1302,安装,v,neg,3
37217,1302,花,v,neg,4
37220,1302,安装费,n,neg,5
37222,1302,装,v,neg,6
37229,1302,后期,t,neg,7
37231,1302,找,v,neg,8
37232,1302,水电,n,neg,9
37233,1302,师傅,nr,neg,10
37234,1302,帮忙,v,neg,11
37236,1302,混,n,neg,12
37237,1302,水阀,n,neg,13
37240,1302,师傅,nr,neg,14
37241,1302,告诉,v,neg,15
37244,1302,装,v,neg,16
37247,1302,电源,n,neg,17
37248,1302,口,q,neg,18
37254,1302,进水,v,neg,19
37256,1302,好不好,l,neg,20
37257,1302,真不知道,i,neg,21
37262,1302,装饰品,n,neg,22
37265,1303,评论,n,neg,1
37266,1303,售后,n,neg,2
37267,1303,装,v,neg,3
37268,1303,安装费,n,neg,4
37269,1303,无形之中,l,neg,5
37271,1303,要交,v,neg,6
37279,1303,家,m,neg,7
37281,1303,管子,n,neg,8
37283,1303,行,v,neg,9
37285,1303,这条,mq,neg,10
37287,1303,注定,v,neg,11
37289,1303,花钱,n,neg,12
37290,1303,安装,v,neg,13
37296,1303,反正,d,neg,14
37300,1303,装,v,neg,15
37305,1303,做,v,neg,16
37307,1303,锤子,n,neg,17
37308,1303,生意,v,neg,18
37310,1303,免费,vn,neg,19
37312,1303,免费,vn,neg,20
37314,1303,变相,n,neg,21
37315,1303,收费,n,neg,22
37325,1303,破,v,neg,23
37326,1303,管子,n,neg,24
37327,1303,值,n,neg,25
37328,1303,几个,m,neg,26
37329,1303,钱,n,neg,27
37332,1304,想,v,neg,1
37334,1304,售后,n,neg,2
37335,1304,安装,v,neg,3
37336,1304,太,d,neg,4
37337,1304,差劲,n,neg,5
37339,1304,一点,m,neg,6
37342,1305,机器,n,neg,1
37343,1305,没什么,l,neg,2
37351,1305,差,a,neg,3
37354,1305,遥控器,n,neg,4
37358,1305,半个,m,neg,5
37359,1305,月,m,neg,6
37360,1305,客服,n,neg,7
37364,1305,提供,v,neg,8
37365,1305,一堆,m,neg,9
37366,1305,东西,ns,neg,10
37368,1305,第一次,m,neg,11
37370,1305,客服,n,neg,12
37371,1305,接待,v,neg,13
37376,1305,一次性,d,neg,14
37377,1305,告知,v,neg,15
37381,1305,半个,m,neg,16
37382,1305,月,m,neg,17
37386,1305,遥控器,n,neg,18
37389,1305,想,v,neg,19
37391,1305,问,n,neg,20
37392,1305,客服,n,neg,21
37394,1306,这家,r,neg,1
37395,1306,店,n,neg,2
37400,1306,服务,vn,neg,3
37401,1306,差,a,neg,4
37403,1306,配件,n,neg,5
37408,1306,配,v,neg,6
37410,1306,膨胀,v,neg,7
37411,1306,螺丝,n,neg,8
37414,1307,满意,v,neg,1
37416,1307,配,v,neg,2
37418,1307,遥控,vn,neg,3
37421,1307,难,a,neg,4
37422,1307,控制,v,neg,5
37423,1308,送货,v,neg,1
37424,1308,速度,n,neg,2
37425,1308,太慢,a,neg,3
37427,1309,欺骗,v,neg,1
37428,1309,消费者,n,neg,2
37430,1309,说好,v,neg,3
37432,1309,送,v,neg,4
37433,1309,东西,ns,neg,5
37435,1309,客服,n,neg,6
37436,1309,一再,d,neg,7
37437,1309,推脱,v,neg,8
37439,1310,第一个,m,neg,1
37441,1310,满意,v,neg,2
37445,1310,产品,n,neg,3
37447,1310,昨天,t,neg,4
37448,1310,安装,v,neg,5
37450,1310,俩,m,neg,6
37451,1310,小时,n,neg,7
37454,1310,发现,v,neg,8
37455,1310,内胆,n,neg,9
37456,1310,漏水,n,neg,10
37458,1310,折腾,v,neg,11
37459,1310,换货,nz,neg,12
37461,1310,第二个,m,neg,13
37463,1310,满意,v,neg,14
37469,1310,电话,n,neg,15
37471,1310,昨天,t,neg,16
37474,1310,半小时,b,neg,17
37476,1310,愣,v,neg,18
37479,1310,打进去,v,neg,19
37484,1310,太,d,neg,20
37485,1310,扯,v,neg,21
37490,1310,第三个,m,neg,22
37492,1310,满意,v,neg,23
37497,1310,申请,v,neg,24
37499,1310,价保,n,neg,25
37506,1310,退货,v,neg,26
37510,1310,快递,v,neg,27
37511,1310,小哥,n,neg,28
37516,1310,力,n,neg,29
37521,1310,表扬,v,neg,30
37523,1311,不错,a,neg,1
37526,1311,价格,n,neg,2
37527,1311,太坑,n,neg,3
37535,1311,两百多,m,neg,4
37536,1311,安装费,n,neg,5
37538,1311,商品价格,n,neg,6
37541,1311,坑,n,neg,7
37542,1312,安装,v,neg,1
37547,1312,材料费,n,neg,2
37552,1312,配料,n,neg,3
37554,1312,没配,v,neg,4
37562,1313,好用,v,neg,1
37566,1313,没用,v,neg,2
37568,1313,送货,v,neg,3
37570,1313,服务,vn,neg,4
37571,1313,太,d,neg,5
37572,1313,差,a,neg,6
37573,1314,送货,v,neg,1
37574,1314,速度,n,neg,2
37575,1314,确实,ad,neg,3
37576,1314,很快,d,neg,4
37578,1314,安装,v,neg,5
37579,1314,人员,n,neg,6
37580,1314,安装,v,neg,7
37581,1314,慢,a,neg,8
37582,1314,服务态度,n,neg,9
37583,1314,差,a,neg,10
37588,1314,安装,v,neg,11
37589,1314,电源插座,n,neg,12
37591,1314,导致,v,neg,13
37599,1314,收,v,neg,14
37600,1314,安装费,n,neg,15
37604,1314,语,ng,neg,16
37605,1315,不好,d,neg,1
37607,1315,安装费,n,neg,2
37609,1315,贵,a,neg,3
37610,1316,还行,v,neg,1
37617,1316,第二天,m,neg,2
37619,1316,便宜,a,neg,3
37620,1316,一百,m,neg,4
37622,1317,烧热,v,neg,1
37623,1317,到度,d,neg,2
37629,1317,洗完,v,neg,3
37632,1317,热水,n,neg,4
37635,1317,洗,v,neg,5
37637,1317,时间,n,neg,6
37641,1317,弄,v,neg,7
37643,1317,洗发露,nz,neg,8
37646,1317,没冲,v,neg,9
37647,1317,干净,a,neg,10
37651,1317,没水,v,neg,11
37657,1318,中,f,neg,1
37662,1319,机器,n,neg,1
37664,1319,毛病,n,neg,2
37666,1319,售后服务,l,neg,3
37667,1319,太,d,neg,4
37668,1319,差,a,neg,5
37673,1319,态度,n,neg,6
37675,1319,不用,v,neg,7
37678,1319,管件,n,neg,8
37680,1319,不乐意,i,neg,9
37684,1319,安装,v,neg,10
37685,1319,人员,n,neg,11
37687,1319,工资,vn,neg,12
37692,1319,卖,v,neg,13
37693,1319,管件,n,neg,14
37694,1320,超级,b,neg,1
37695,1320,慢,a,neg,2
37696,1320,超级,b,neg,3
37697,1320,慢,a,neg,4
37698,1320,超级,b,neg,5
37699,1320,慢,a,neg,6
37700,1320,超级,b,neg,7
37701,1320,慢,a,neg,8
37702,1320,超级,b,neg,9
37703,1320,慢,a,neg,10
37704,1320,超级,b,neg,11
37705,1320,慢,a,neg,12
37706,1320,超级,b,neg,13
37707,1320,慢,a,neg,14
37708,1320,超级,b,neg,15
37709,1320,慢,a,neg,16
37710,1320,超级,b,neg,17
37711,1320,慢,a,neg,18
37712,1320,超级,b,neg,19
37713,1320,慢,a,neg,20
37714,1320,超级,b,neg,21
37715,1320,慢,a,neg,22
37716,1320,超级,b,neg,23
37717,1320,慢,a,neg,24
37718,1320,超级,b,neg,25
37719,1320,慢,a,neg,26
37720,1320,超级,b,neg,27
37721,1320,慢,a,neg,28
37722,1320,超级,b,neg,29
37723,1320,慢,a,neg,30
37724,1320,超级,b,neg,31
37725,1320,慢,a,neg,32
37726,1320,超级,b,neg,33
37727,1320,慢,a,neg,34
37728,1320,超级,b,neg,35
37729,1320,慢,a,neg,36
37730,1320,超级,b,neg,37
37731,1320,慢,a,neg,38
37732,1320,超级,b,neg,39
37733,1320,慢,a,neg,40
37734,1320,超级,b,neg,41
37735,1320,慢,a,neg,42
37736,1320,超级,b,neg,43
37737,1320,慢,a,neg,44
37738,1320,超级,b,neg,45
37739,1320,慢,a,neg,46
37740,1320,超级,b,neg,47
37741,1320,慢,a,neg,48
37742,1320,超级,b,neg,49
37743,1320,慢,a,neg,50
37744,1320,超级,b,neg,51
37745,1320,慢,a,neg,52
37746,1320,超级,b,neg,53
37747,1320,慢,a,neg,54
37748,1320,超级,b,neg,55
37749,1320,慢,a,neg,56
37750,1321,第一次,m,neg,1
37751,1321,打差,v,neg,2
37752,1321,评,v,neg,3
37754,1321,装,v,neg,4
37756,1321,师傅,nr,neg,5
37757,1321,服务,vn,neg,6
37758,1321,太,d,neg,7
